zipcode,population,median_age,household_income
2726,15959.0,46.4,69930.0
2738,5014.0,49.9,75449.0
2739,6216.0,48.4,84489.0
2740,43531.0,37.9,36105.0
2743,10422.0,45.5,70175.0
2744,11231.0,36.5,32221.0
2745,24419.0,41.3,52777.0
2746,15419.0,32.9,28351.0
2747,23382.0,33.8,72759.0
2748,11849.0,50.1,63887.0
2760,27130.0,39.3,82442.0
2762,8892.0,43.2,92014.0
2763,1815.0,39.0,116174.0
2764,3708.0,46.1,80500.0
2766,19409.0,39.2,95221.0
2767,13872.0,41.0,86124.0
2769,11914.0,42.9,90394.0
2770,5219.0,46.0,102616.0
2771,14653.0,45.5,82094.0
2777,16236.0,45.6,77632.0
2779,6589.0,41.7,95186.0
2780,49807.0,40.6,51820.0
2790,15805.0,46.2,79778.0
2791,284.0,65.4,90781.0
2802,1078.0,29.0,48404.0
2804,2026.0,48.8,74289.0
2806,16304.0,46.2,116935.0
2807,885.0,55.9,73952.0
2808,2327.0,38.4,72589.0
2809,22376.0,42.5,62909.0
2812,1424.0,43.1,106705.0
2813,7776.0,48.0,73203.0
2814,7562.0,45.6,89750.0
2815,183.0,42.4,230052.0
2816,32647.0,43.9,64407.0
2817,6112.0,42.6,86650.0
2818,18299.0,45.9,90739.0
2822,6480.0,45.0,80962.0
2825,5263.0,49.5,79364.0
2826,611.0,48.4,67725.0
2827,2078.0,49.7,86708.0
2828,7479.0,49.3,75063.0
2830,5875.0,44.2,67019.0
2831,3436.0,46.2,88163.0
2832,4839.0,45.0,76420.0
2833,775.0,53.9,84750.0
2835,5462.0,51.5,101448.0
2837,3494.0,52.3,73125.0
2838,3667.0,37.6,59960.0
2839,1882.0,47.5,56111.0
2840,23149.0,37.9,59788.0
2842,16021.0,41.6,63725.0
2852,22342.0,43.9,80102.0
2857,9116.0,47.8,80707.0
2858,650.0,48.2,92036.0
2859,7196.0,44.6,69050.0
2860,46221.0,33.8,38592.0
2861,25400.0,40.7,55198.0
2863,19366.0,28.6,28901.0
2864,34228.0,44.4,78232.0
2865,16742.0,43.1,73306.0
2871,17112.0,47.3,86080.0
2873,315.0,38.3,73871.0
2874,6152.0,43.0,129056.0
2878,15795.0,49.5,72365.0
2879,20928.0,48.2,72947.0
2881,7715.0,19.7,66346.0
2882,13475.0,44.2,67120.0
2885,10548.0,43.0,51909.0
2886,28848.0,45.6,67241.0
2888,19805.0,44.0,62351.0
2889,27446.0,43.8,67868.0
2891,21379.0,46.0,60557.0
2892,4651.0,49.4,87260.0
2893,29450.0,39.2,51332.0
2894,854.0,34.7,97813.0
2895,41272.0,38.2,37235.0
2896,11977.0,48.8,81712.0
2898,1324.0,43.0,81332.0
2903,10895.0,27.8,29560.0
2904,29480.0,40.3,37287.0
2905,26148.0,31.3,40251.0
2906,28412.0,30.0,72066.0
2907,28013.0,30.3,33361.0
2908,37234.0,29.6,42484.0
2909,43291.0,29.9,31686.0
2910,21024.0,37.5,60620.0
2911,15832.0,39.3,57819.0
2914,21575.0,39.7,47998.0
2915,16892.0,43.8,55580.0
2916,8683.0,43.5,65112.0
2917,14079.0,39.0,77353.0
2919,29126.0,45.5,58295.0
2920,37463.0,42.3,51675.0
2921,12561.0,42.2,99675.0
3031,11460.0,44.7,120176.0
3032,5222.0,44.5,110247.0
3033,5148.0,41.3,116791.0
3034,3946.0,47.3,93681.0
3036,4866.0,43.6,117824.0
3037,4350.0,44.2,91440.0
3038,33491.0,39.7,67473.0
3042,6710.0,42.0,71977.0
3043,1522.0,50.3,89135.0
3044,4402.0,46.2,87965.0
3045,13777.0,43.2,81966.0
3046,2805.0,44.7,88333.0
3047,1648.0,47.6,67222.0
3048,3418.0,45.3,66625.0
3049,7759.0,48.8,120461.0
3051,24801.0,40.5,89029.0
3052,8389.0,42.2,91250.0
3053,24656.0,42.1,95809.0
3054,25580.0,43.0,93798.0
3055,15000.0,40.4,71440.0
3057,2540.0,43.5,98750.0
3060,29512.0,35.5,47642.0
3062,27331.0,42.8,87996.0
3063,16273.0,38.1,75514.0
3064,14163.0,38.9,65699.0
3070,5400.0,41.2,102458.0
3071,5167.0,35.9,90309.0
3076,13189.0,42.5,94167.0
3077,10349.0,37.9,62787.0
3079,28932.0,44.6,79669.0
3082,1680.0,49.4,85234.0
3084,1509.0,48.8,78906.0
3086,3745.0,44.0,71625.0
3087,14238.0,43.5,110268.0
3101,2809.0,41.2,30215.0
3102,32292.0,34.4,50803.0
3103,37011.0,35.3,51544.0
3104,31846.0,38.4,61317.0
3106,13954.0,41.5,84159.0
3109,10384.0,41.3,78284.0
3110,21879.0,43.6,126030.0
3215,186.0,53.4,88500.0
3216,2392.0,45.9,69830.0
3217,2159.0,37.8,44000.0
3218,912.0,48.1,105875.0
3220,7371.0,43.9,61587.0
3221,2226.0,47.1,61020.0
3222,5566.0,45.5,54688.0
3223,3417.0,52.1,61150.0
3224,2203.0,49.0,82847.0
3225,3633.0,41.6,67879.0
3226,1011.0,51.5,70625.0
3227,1020.0,54.3,66667.0
3229,5601.0,46.2,90701.0
3230,1385.0,44.4,60980.0
3234,4649.0,46.2,69583.0
3235,8522.0,42.4,44597.0
3237,2098.0,51.2,72692.0
3238,120.0,28.4,21944.0
3240,1276.0,47.1,50682.0
3241,852.0,53.2,57000.0
3242,4891.0,30.6,65776.0
3243,1022.0,50.0,67917.0
3244,8162.0,43.8,61475.0
3245,2181.0,50.1,62206.0
3246,16238.0,45.9,49016.0
3249,7103.0,50.7,63125.0
3251,1337.0,43.1,35087.0
3253,6231.0,47.6,62500.0
3254,4072.0,54.0,70262.0
3255,1892.0,53.1,91618.0
3256,2295.0,44.8,74728.0
3257,4808.0,45.8,72105.0
3258,2580.0,45.3,79559.0
3259,305.0,59.5,51625.0
3260,685.0,55.3,88906.0
3261,4299.0,43.0,81683.0
3262,920.0,45.5,59375.0
3263,4052.0,42.8,49109.0
3264,7230.0,22.9,44115.0
3266,2317.0,49.5,48466.0
3268,1223.0,49.2,67125.0
3269,2982.0,50.2,72610.0
3273,363.0,54.6,62188.0
3275,11412.0,40.9,65625.0
3276,8286.0,45.2,58642.0
3278,2879.0,43.3,72943.0
3279,749.0,44.8,45000.0
3280,1028.0,47.6,69583.0
3281,8892.0,38.0,90421.0
3282,787.0,54.9,62609.0
3284,953.0,43.7,73350.0
3285,2000.0,50.6,60417.0
3287,1419.0,50.3,60583.0
3290,4827.0,43.9,91442.0
3293,84.0,50.5,52750.0
3301,32291.0,39.8,56685.0
3303,16189.0,39.7,60422.0
3304,7698.0,46.2,100978.0
3307,5419.0,44.9,72527.0
3431,25715.0,36.0,54273.0
3440,2670.0,45.8,66780.0
3442,1381.0,41.1,59205.0
3444,1468.0,48.9,70652.0
3445,733.0,43.8,56250.0
3446,6039.0,44.0,56985.0
3447,2392.0,47.6,52734.0
3448,731.0,49.8,58333.0
3449,1832.0,51.4,80625.0
3450,951.0,56.6,61500.0
3451,3985.0,44.9,47941.0
3452,5337.0,46.2,62800.0
3455,1935.0,47.1,50556.0
3456,688.0,50.4,60208.0
3457,589.0,51.0,62969.0
3458,6786.0,50.3,68698.0
3461,5907.0,31.1,67466.0
3462,1727.0,46.9,69432.0
3464,1063.0,49.4,71750.0
3465,2188.0,41.3,57639.0
3467,1879.0,50.0,90000.0
3470,4914.0,45.2,48398.0
3561,5922.0,43.3,39568.0
3570,10154.0,41.6,38863.0
3574,2540.0,45.4,51029.0
3575,132.0,35.1,92000.0
3576,3188.0,50.3,47104.0
3579,392.0,60.6,34917.0
3580,1343.0,58.6,67708.0
3581,3112.0,48.2,54306.0
3582,2464.0,48.0,36484.0
3583,978.0,51.6,57143.0
3584,3699.0,46.5,52067.0
3585,2756.0,44.0,52607.0
3586,664.0,59.3,78750.0
3588,1643.0,50.0,52065.0
3590,837.0,50.8,32500.0
3592,1116.0,54.8,43073.0
3593,410.0,59.0,71250.0
3595,765.0,43.0,56500.0
3597,372.0,64.2,29559.0
3598,3026.0,51.0,43958.0
3601,437.0,51.6,51250.0
3602,2853.0,44.1,59891.0
3603,5328.0,45.5,50480.0
3604,431.0,42.1,101118.0
3605,982.0,48.9,60441.0
3607,438.0,53.6,58750.0
3608,2505.0,48.1,69375.0
3609,811.0,37.4,51094.0
3740,757.0,52.2,54375.0
3741,4137.0,45.3,60932.0
3743,13734.0,42.2,48008.0
3745,1415.0,51.2,75625.0
3746,249.0,40.9,101667.0
3748,4636.0,46.5,76801.0
3752,707.0,49.3,51029.0
3753,2975.0,49.2,93611.0
3755,10689.0,24.1,97163.0
3765,510.0,40.8,60045.0
3766,9238.0,40.2,61366.0
3768,1754.0,49.3,121471.0
3771,952.0,47.9,61563.0
3773,7556.0,46.5,54812.0
3774,1953.0,46.9,56708.0
3777,1504.0,42.8,76094.0
3779,840.0,48.9,70000.0
3780,486.0,39.8,51125.0
3781,1982.0,47.4,83125.0
3782,3006.0,50.4,68333.0
3784,4116.0,40.6,51220.0
3785,2409.0,44.7,42500.0
3801,22297.0,41.6,70324.0
3809,3375.0,44.4,74395.0
3810,1996.0,47.7,82212.0
3811,6757.0,48.5,104889.0
3812,639.0,56.1,33333.0
3813,3171.0,46.1,58750.0
3814,2343.0,45.5,38646.0
3816,1259.0,49.4,54036.0
3817,535.0,59.2,21802.0
3818,3485.0,41.7,43307.0
3819,4447.0,41.4,93500.0
3820,30762.0,36.4,63092.0
3823,1832.0,37.0,100500.0
3824,15934.0,20.8,67241.0
3825,8898.0,43.9,79420.0
3826,2251.0,48.5,73125.0
3827,3189.0,45.7,95294.0
3830,2277.0,46.0,49386.0
3832,322.0,58.5,66818.0
3833,21475.0,44.8,81563.0
3835,6827.0,40.8,52305.0
3836,1324.0,54.4,54875.0
3837,1646.0,44.5,65586.0
3838,1123.0,52.5,70089.0
3839,3914.0,33.4,52868.0
3840,3930.0,43.2,104111.0
3841,6424.0,45.2,97984.0
3842,15156.0,49.6,77201.0
3844,2371.0,46.1,123864.0
3845,1077.0,41.1,69688.0
3846,1082.0,52.8,79306.0
3848,6094.0,46.2,81607.0
3849,1248.0,43.1,53894.0
3850,320.0,65.2,64286.0
3851,3967.0,44.7,65313.0
3853,542.0,58.3,62717.0
3854,935.0,57.0,114028.0
3855,2667.0,45.2,79853.0
3856,1526.0,43.7,109875.0
3857,8953.0,35.3,64431.0
3858,4787.0,40.4,92115.0
3860,4480.0,45.8,56199.0
3861,4388.0,41.7,105769.0
3862,4384.0,50.4,96184.0
3864,1668.0,54.7,47857.0
3865,7620.0,39.8,81216.0
3867,20866.0,41.9,47878.0
3868,5272.0,45.0,58016.0
3869,2465.0,44.6,65903.0
3870,5310.0,50.1,100585.0
3872,3352.0,53.7,57404.0
3873,6061.0,39.1,95577.0
3874,8809.0,49.5,56184.0
3875,1349.0,54.1,74479.0
3878,11821.0,35.4,60976.0
3882,1352.0,49.5,45375.0
3884,3936.0,46.1,89333.0
3885,7214.0,44.8,103583.0
3886,2144.0,53.5,51836.0
3887,1946.0,43.0,73646.0
3890,262.0,61.1,55673.0
3894,6185.0,54.4,51123.0
3901,7507.0,41.8,65000.0
3902,2438.0,49.5,71080.0
3903,6318.0,47.4,74921.0
3904,7957.0,43.2,67599.0
3906,4687.0,42.8,72344.0
3907,1205.0,59.4,65859.0
3908,7332.0,40.8,77460.0
3909,9834.0,51.1,83037.0
3910,425.0,42.4,56795.0
4001,2551.0,47.0,60625.0
4002,7422.0,46.8,61349.0
4003,315.0,60.2,80179.0
4005,23127.0,34.9,48451.0
4006,146.0,29.3,42708.0
4008,2849.0,46.5,57875.0
4009,5300.0,40.8,48171.0
4010,1388.0,48.1,52500.0
4011,20497.0,43.7,58502.0
4015,3927.0,39.8,44317.0
4017,412.0,64.1,51875.0
4020,1312.0,46.0,37266.0
4021,6232.0,41.9,116250.0
4022,1054.0,48.7,54615.0
4024,612.0,43.6,65250.0
4027,6118.0,41.0,64750.0
4029,1547.0,49.2,53113.0
4030,2666.0,41.0,63983.0
4032,8242.0,44.0,75147.0
4037,3793.0,47.0,44801.0
4038,17015.0,39.1,75026.0
4039,7630.0,37.5,61274.0
4040,3166.0,53.2,47339.0
4041,1836.0,41.1,42097.0
4042,4416.0,46.8,58333.0
4043,11161.0,49.5,68617.0
4046,7704.0,45.8,69089.0
4047,1846.0,41.9,39258.0
4048,2937.0,37.8,54938.0
4049,3717.0,43.4,61845.0
4050,207.0,61.8,49500.0
4051,1198.0,47.6,55347.0
4055,3828.0,48.2,58102.0
4056,346.0,39.1,55000.0
4061,2938.0,42.1,69557.0
4062,17842.0,40.7,68364.0
4063,450.0,65.1,40625.0
4064,8277.0,52.0,43991.0
4066,618.0,62.0,77969.0
4068,1615.0,45.0,40329.0
4069,1714.0,45.9,81833.0
4071,4960.0,49.7,67032.0
4072,19008.0,42.6,59740.0
4073,16354.0,41.3,41376.0
4074,19459.0,45.1,84029.0
4076,2675.0,44.6,55000.0
4079,3909.0,56.9,70234.0
4083,4489.0,37.9,55679.0
4084,8099.0,41.6,62083.0
4085,1972.0,42.6,61486.0
4086,8731.0,44.8,69132.0
4087,2169.0,33.3,53017.0
4088,1301.0,52.0,48315.0
4090,9974.0,52.5,62524.0
4091,891.0,43.0,50156.0
4092,17969.0,40.9,48074.0
4093,8124.0,45.0,67633.0
4095,1185.0,50.9,40052.0
4096,8502.0,48.5,77143.0
4097,3723.0,44.6,96346.0
4101,17031.0,33.4,35162.0
4102,17833.0,34.3,48307.0
4103,30729.0,38.9,59017.0
4105,11556.0,47.2,103211.0
4106,25633.0,41.3,56310.0
4107,9117.0,50.7,106088.0
4108,952.0,54.7,53438.0
4110,1339.0,52.6,157607.0
4210,22943.0,39.3,46976.0
4216,380.0,59.1,41250.0
4217,2826.0,47.7,50208.0
4219,1601.0,48.1,45769.0
4220,3030.0,44.6,41065.0
4221,925.0,47.4,53750.0
4222,3918.0,42.5,71118.0
4224,2828.0,42.6,36136.0
4226,211.0,49.3,49000.0
4227,32.0,39.9,36319.0
4231,313.0,49.7,42500.0
4234,186.0,27.8,29417.0
4236,4353.0,39.9,63889.0
4237,185.0,55.3,70313.0
4238,1641.0,36.0,52292.0
4239,4720.0,43.2,56804.0
4240,36277.0,39.6,38199.0
4250,4201.0,40.2,51786.0
4252,4672.0,36.8,56081.0
4253,2109.0,42.8,51250.0
4254,3040.0,40.3,32837.0
4255,676.0,47.8,63333.0
4256,2967.0,41.1,52444.0
4257,2614.0,53.0,39408.0
4258,2588.0,44.6,64375.0
4259,3112.0,49.0,63448.0
4260,5653.0,42.5,62169.0
4261,371.0,53.3,45625.0
4263,2108.0,42.2,52969.0
4265,1023.0,46.1,60625.0
4267,51.0,25.8,82917.0
4268,4964.0,37.7,37691.0
4270,6795.0,45.3,46875.0
4274,5528.0,43.0,62022.0
4275,398.0,52.6,48333.0
4276,5749.0,50.0,29209.0
4280,6842.0,42.1,64188.0
4281,5134.0,40.9,35107.0
4282,5744.0,45.8,58408.0
4284,1040.0,51.9,62679.0
4285,421.0,58.4,45938.0
4287,3159.0,46.4,50325.0
4289,2112.0,41.2,41042.0
4290,1232.0,50.9,48846.0
4292,1157.0,42.6,44453.0
4294,4031.0,48.9,42206.0
4330,25666.0,43.7,45540.0
4342,1821.0,46.9,62788.0
4344,2873.0,49.5,33316.0
4345,11242.0,43.7,54162.0
4346,1814.0,39.4,45670.0
4347,2385.0,48.7,53789.0
4348,3069.0,44.7,53981.0
4349,1083.0,50.0,58100.0
4350,3601.0,45.3,60417.0
4351,2539.0,47.5,66161.0
4352,1649.0,44.0,60655.0
4353,2239.0,46.0,47457.0
4354,1567.0,47.1,48529.0
4355,2547.0,45.4,72768.0
4357,3354.0,47.2,52344.0
4358,4228.0,41.4,52205.0
4360,482.0,55.8,48750.0
4363,2552.0,42.6,49536.0
4364,5940.0,46.0,64848.0
4401,44754.0,37.0,42351.0
4406,658.0,51.2,43125.0
4408,192.0,44.6,49750.0
4410,1241.0,42.9,40100.0
4411,1587.0,46.7,50438.0
4412,9284.0,41.2,56128.0
4413,219.0,59.4,43958.0
4414,1150.0,52.0,32159.0
4415,278.0,37.9,36786.0
4416,5425.0,42.4,37031.0
4417,267.0,58.3,41500.0
4418,1628.0,42.4,43542.0
4419,2785.0,42.7,60159.0
4421,1309.0,21.3,49643.0
4422,1397.0,43.2,52667.0
4424,728.0,50.2,30809.0
4426,4559.0,51.0,43250.0
4427,2826.0,44.0,51818.0
4428,2964.0,44.9,53468.0
4429,4744.0,46.7,52337.0
4430,1843.0,48.0,37837.0
4434,1195.0,46.8,46750.0
4435,1118.0,47.8,47273.0
4438,1049.0,42.5,40643.0
4441,1981.0,52.8,45034.0
4443,2403.0,49.8,33935.0
4444,8880.0,43.0,76379.0
4448,1540.0,45.3,37440.0
4449,1601.0,42.2,50847.0
4450,1065.0,44.9,43313.0
4451,216.0,59.2,25625.0
4453,784.0,46.9,38333.0
4455,922.0,51.3,46667.0
4456,2950.0,41.2,53475.0
4457,5840.0,47.1,39714.0
4459,880.0,51.4,32353.0
4460,1145.0,50.4,49688.0
4461,3012.0,44.3,50032.0
4462,4718.0,53.2,32380.0
4463,2986.0,44.1,29513.0
4464,621.0,55.2,35114.0
4468,9210.0,35.4,36507.0
4471,635.0,55.5,37500.0
4472,2197.0,51.5,56028.0
4473,8171.0,24.6,43547.0
4474,3689.0,48.6,54867.0
4475,482.0,51.6,35625.0
4476,1237.0,53.9,47174.0
4478,318.0,64.6,37115.0
4479,1372.0,53.1,33698.0
4481,493.0,48.4,41250.0
4485,198.0,54.9,53750.0
4487,953.0,50.5,30096.0
4488,1395.0,44.7,51528.0
4489,349.0,34.1,55526.0
4490,248.0,51.0,39688.0
4491,141.0,57.1,34167.0
4492,167.0,48.3,41250.0
4493,1836.0,49.0,45096.0
4495,538.0,46.7,37150.0
4496,3824.0,45.5,58179.0
4497,328.0,56.2,30208.0
4530,10888.0,41.5,47212.0
4535,740.0,42.9,60139.0
4537,1962.0,53.8,60000.0
4538,1934.0,59.4,43977.0
4539,1093.0,54.0,56086.0
4543,1866.0,50.5,49375.0
4544,639.0,62.8,63654.0
4547,1112.0,50.7,53409.0
4548,1018.0,55.2,59250.0
4551,863.0,51.4,57250.0
4553,1674.0,49.1,63846.0
4554,916.0,59.7,45074.0
4555,1719.0,48.5,54196.0
4556,1144.0,51.9,58234.0
4562,2029.0,54.8,62024.0
4563,1391.0,45.6,50050.0
4564,400.0,61.3,55521.0
4568,454.0,63.6,52188.0
4572,5030.0,45.0,46086.0
4573,541.0,51.5,59821.0
4574,1515.0,46.6,44444.0
4576,593.0,64.5,58365.0
4578,4547.0,46.3,52863.0
4579,3069.0,45.8,68281.0
4605,13555.0,46.2,51456.0
4606,1200.0,45.1,42946.0
4607,1299.0,43.8,46528.0
4609,5329.0,45.3,49227.0
4611,405.0,51.1,37813.0
4612,439.0,60.3,51000.0
4614,2549.0,49.9,51375.0
4616,839.0,55.8,47813.0
4617,781.0,54.9,67917.0
4619,3018.0,48.0,32885.0
4622,1338.0,49.5,40288.0
4623,1048.0,41.7,46181.0
4624,166.0,68.0,42917.0
4625,43.0,67.8,48750.0
4626,432.0,44.4,48625.0
4627,1597.0,55.4,43500.0
4628,701.0,45.4,44500.0
4630,1544.0,38.6,40917.0
4631,1390.0,54.4,33836.0
4634,1830.0,46.4,40523.0
4635,43.0,17.3,64750.0
4637,141.0,62.9,42500.0
4640,2160.0,47.4,41147.0
4642,85.0,64.1,82917.0
4643,967.0,49.7,37750.0
4645,59.0,36.8,36250.0
4646,82.0,46.8,88750.0
4648,516.0,47.9,35313.0
4649,1241.0,51.3,36923.0
4652,1816.0,55.7,34018.0
4653,415.0,53.7,42917.0
4654,3278.0,43.5,39301.0
4655,1103.0,48.1,53000.0
4657,291.0,59.4,50000.0
4658,1569.0,47.1,35833.0
4660,1154.0,56.2,77125.0
4662,538.0,49.0,52436.0
4664,998.0,48.7,46250.0
4666,1135.0,51.7,38594.0
4667,1520.0,38.5,39300.0
4668,1565.0,37.8,27390.0
4669,238.0,59.8,75750.0
4671,517.0,54.4,56923.0
4673,164.0,52.2,39583.0
4674,439.0,40.6,72639.0
4675,219.0,55.4,68594.0
4676,1048.0,46.7,47083.0
4677,325.0,52.1,52500.0
4679,1886.0,46.5,54716.0
4680,1124.0,45.1,37313.0
4681,1138.0,50.8,38563.0
4683,84.0,22.9,43958.0
4684,1605.0,49.2,65074.0
4685,434.0,41.5,55750.0
4686,93.0,61.8,26786.0
4691,346.0,45.5,53571.0
4693,483.0,47.1,39926.0
4694,2246.0,47.8,45882.0
4730,9852.0,43.4,38779.0
4732,1817.0,45.2,38911.0
4733,265.0,54.6,50625.0
4734,793.0,43.7,46307.0
4735,559.0,50.8,37232.0
4736,9466.0,44.8,36115.0
4739,881.0,57.9,31513.0
4740,1172.0,44.0,36875.0
4742,3392.0,47.5,35208.0
4743,4625.0,44.9,39344.0
4745,938.0,49.8,42500.0
4746,480.0,54.5,31042.0
4747,1406.0,52.1,37944.0
4750,2232.0,38.8,38056.0
4756,3287.0,55.1,38621.0
4757,2880.0,42.2,51036.0
4758,1432.0,48.2,38967.0
4760,694.0,48.3,36513.0
4761,488.0,53.7,47500.0
4762,610.0,50.2,42500.0
4763,808.0,45.1,36000.0
4764,48.0,67.5,39688.0
4765,1208.0,55.0,32813.0
4766,396.0,42.3,46563.0
4768,373.0,60.0,45750.0
4769,9298.0,40.9,36789.0
4772,767.0,55.8,31848.0
4773,626.0,46.2,51696.0
4774,553.0,58.5,26319.0
4776,1016.0,50.6,40987.0
4777,404.0,46.2,30714.0
4779,263.0,61.2,36000.0
4780,793.0,38.9,45750.0
4781,568.0,49.3,38625.0
4783,459.0,59.3,37500.0
4785,2306.0,52.0,29464.0
4786,1958.0,45.6,46635.0
4787,648.0,51.8,41500.0
4841,7220.0,48.0,40987.0
4843,4835.0,54.4,54682.0
4847,1653.0,40.9,57083.0
4848,813.0,52.2,59063.0
4849,3701.0,49.8,53512.0
4853,471.0,48.8,56838.0
4854,1622.0,53.8,55300.0
4856,3352.0,47.2,72679.0
4858,1363.0,47.6,53229.0
4859,661.0,44.8,42102.0
4860,1622.0,55.2,57614.0
4861,2781.0,44.4,47969.0
4862,3810.0,45.6,53698.0
4863,1155.0,49.4,56563.0
4864,4699.0,40.1,58617.0
4901,26441.0,41.0,37189.0
4910,1945.0,42.5,46111.0
4911,2100.0,42.7,37188.0
4912,1018.0,44.8,33750.0
4915,8818.0,44.6,41218.0
4917,2826.0,42.2,70595.0
4918,322.0,57.8,29958.0
4920,1653.0,53.1,32875.0
4921,1529.0,41.5,34699.0
4922,1131.0,49.5,35114.0
4923,465.0,53.4,31172.0
4924,2277.0,42.8,44712.0
4925,140.0,53.1,42250.0
4927,3369.0,45.3,48234.0
4928,1944.0,48.8,36444.0
4929,934.0,38.2,37981.0
4930,4213.0,48.7,31325.0
4932,1333.0,47.0,49625.0
4936,197.0,54.6,42917.0
4937,6468.0,41.1,45921.0
4938,9524.0,38.4,38939.0
4939,1249.0,43.6,45395.0
4941,1478.0,46.3,47115.0
4942,1299.0,48.3,29338.0
4943,1684.0,49.2,29853.0
4945,949.0,47.9,36111.0
4947,1514.0,52.6,50588.0
4949,825.0,45.3,33900.0
4950,4746.0,48.7,38517.0
4951,922.0,52.0,40500.0
4952,1941.0,42.8,46420.0
4953,3154.0,46.2,40461.0
4955,1498.0,39.9,46971.0
4956,798.0,45.5,37917.0
4957,4186.0,48.0,47432.0
4958,2021.0,49.3,46774.0
4961,914.0,56.9,40972.0
4962,218.0,8.7,64583.0
4963,7302.0,45.3,48817.0
4964,111.0,62.4,41607.0
4965,2057.0,46.5,42093.0
4966,1754.0,47.3,40833.0
4967,4150.0,40.5,46395.0
4969,1288.0,46.5,51083.0
4970,1590.0,56.4,45313.0
4971,2077.0,42.7,51359.0
4973,1652.0,41.2,48598.0
4974,2632.0,51.6,33720.0
4976,9722.0,45.7,32609.0
4978,784.0,41.1,58029.0
4979,962.0,49.0,52875.0
4981,2255.0,50.5,50370.0
4982,352.0,52.1,40417.0
4983,1795.0,40.7,34474.0
4984,628.0,48.8,37500.0
4986,1616.0,46.4,43819.0
4987,1011.0,37.5,36563.0
4988,2351.0,27.7,40625.0
4989,4095.0,40.5,54375.0
5001,9120.0,43.8,59826.0
5031,141.0,39.6,60875.0
5032,2540.0,44.8,54238.0
5033,2731.0,41.6,50216.0
5034,358.0,52.7,74922.0
5035,616.0,49.6,52188.0
5036,1137.0,48.5,59659.0
5037,391.0,47.5,74167.0
5038,1271.0,48.3,49500.0
5039,1047.0,49.4,53229.0
5040,561.0,36.4,65833.0
5041,460.0,49.5,63242.0
5042,527.0,45.1,56667.0
5043,802.0,47.3,65278.0
5045,1934.0,47.2,63276.0
5046,1155.0,41.9,49625.0
5048,2786.0,45.7,52969.0
5051,1620.0,45.2,50288.0
5053,420.0,54.8,103250.0
5055,3287.0,44.7,105217.0
5056,412.0,58.1,55000.0
5058,280.0,46.3,55536.0
5060,4258.0,47.3,46698.0
5061,1650.0,31.9,60304.0
5062,726.0,42.7,50185.0
5065,1072.0,47.4,64375.0
5068,3186.0,41.3,48833.0
5069,534.0,53.8,67813.0
5070,509.0,59.0,85500.0
5072,580.0,47.9,69583.0
5075,1164.0,44.5,84167.0
5076,342.0,42.5,48875.0
5077,1106.0,45.3,57083.0
5079,737.0,42.6,55813.0
5081,498.0,44.9,27031.0
5083,232.0,35.0,35357.0
5086,668.0,50.7,44821.0
5089,4907.0,47.1,48654.0
5091,3369.0,55.7,75858.0
5101,4380.0,41.8,38094.0
5142,723.0,51.0,48125.0
5143,4471.0,48.4,47238.0
5146,717.0,55.4,50978.0
5148,833.0,53.2,59333.0
5149,2142.0,51.8,45903.0
5150,858.0,56.6,16212.0
5151,1336.0,53.3,56389.0
5152,362.0,56.7,71364.0
5153,734.0,49.8,49659.0
5154,527.0,37.5,38438.0
5155,773.0,50.1,40089.0
5156,9201.0,44.5,47488.0
5158,1130.0,49.1,48667.0
5161,584.0,53.8,66471.0
5201,14429.0,44.6,43497.0
5250,3665.0,50.1,55083.0
5251,1306.0,56.2,72222.0
5252,262.0,51.0,52917.0
5253,749.0,42.6,81080.0
5254,282.0,42.4,85313.0
5255,4049.0,47.4,43987.0
5257,2649.0,32.1,61016.0
5260,434.0,37.6,69722.0
5261,2811.0,43.9,56549.0
5262,2475.0,43.7,63068.0
5301,16470.0,44.2,50789.0
5340,612.0,55.6,50000.0
5341,421.0,53.1,50481.0
5342,632.0,47.4,50750.0
5343,785.0,46.6,52308.0
5345,2383.0,48.4,53491.0
5346,5003.0,47.0,56398.0
5350,787.0,51.5,35521.0
5352,830.0,51.4,62361.0
5353,843.0,49.1,61818.0
5354,2140.0,49.1,59432.0
5355,734.0,47.7,42500.0
5356,969.0,48.1,42448.0
5358,194.0,47.6,59231.0
5359,526.0,56.3,55313.0
5360,252.0,56.0,68750.0
5361,1038.0,48.7,53750.0
5362,82.0,47.5,95781.0
5363,2139.0,46.7,52292.0
5401,28849.0,27.1,41714.0
5403,18440.0,42.9,66944.0
5404,7209.0,31.9,49596.0
5408,9592.0,44.0,65246.0
5440,1616.0,45.9,55652.0
5441,940.0,38.3,64250.0
5442,395.0,44.2,52500.0
5443,6758.0,44.6,64190.0
5444,1434.0,44.2,67639.0
5445,3844.0,46.8,123783.0
5446,15635.0,40.7,67958.0
5448,966.0,44.6,69722.0
5450,5195.0,39.8,53690.0
5452,20866.0,39.8,74122.0
5454,4823.0,35.7,73151.0
5455,1135.0,41.4,80455.0
5456,1342.0,40.5,64926.0
5457,1405.0,44.6,67031.0
5458,2288.0,46.7,64451.0
5459,2218.0,44.9,47100.0
5461,4610.0,40.1,60809.0
5462,1928.0,44.3,78802.0
5463,591.0,41.3,49018.0
5464,3384.0,36.9,69667.0
5465,5446.0,40.7,94033.0
